open_time,open,high,low,close,volume
1.70535E+12,42992.67,43114.45,42342.18,42511.1,5318.51329
1.70536E+12,42511.1,42939.5,42466.88,42924.56,4025.27939
1.70538E+12,42924.57,42946.05,42606.92,42791.13,3648.24949
1.70539E+12,42791.14,43153.66,42720.06,42900.54,4849.24572
1.70541E+12,42900.55,43314.73,42050,43252.67,17967.98589
1.70542E+12,43252.45,43434,42834.29,43166.11,7723.95687
1.70544E+12,43166.1,43578.01,43060.69,43137.95,6831.02853
1.70545E+12,43137.94,43198,42844.98,42849,3711.95254
1.70546E+12,42849,42925.49,42619.6,42655.94,3612.2361
1.70548E+12,42655.95,42850.55,42564,42680.16,4412.74724
1.70549E+12,42680.16,42926.02,42365.58,42482.79,9542.90182
1.70551E+12,42482.8,42745.99,42200.69,42611.11,6233.49263
1.70552E+12,42611.1,42876.48,42450,42776.1,5752.88355
1.70554E+12,42776.09,42784.4,42502.19,42592.05,2777.25237
1.70555E+12,42592.04,42922,42589,42915.33,3393.11338
1.70556E+12,42915.32,42930,42387.68,42544.59,4867.13625
1.70558E+12,42544.6,42810,42353.8,42619.32,5286.53164
1.70559E+12,42619.31,42619.32,40831.99,41022.32,17408.6553
1.70561E+12,41022.33,41366.99,40683.28,41327.5,10174.82747
1.70562E+12,41327.51,41370.99,40752.26,41055.87,5747.52107
1.70564E+12,41055.88,41576,41038.81,41284.25,5252.30425
1.70565E+12,41284.26,41509.69,41143.33,41475.37,4432.7711
1.70567E+12,41475.37,41488.2,40718,40894.71,9260.88788
1.70568E+12,40894.71,41979,40280,41814.27,16100.60089
1.70569E+12,41814.27,42196.86,41517.6,41659.03,7548.6604
1.70571E+12,41659.03,41700,41456.3,41634.65,2986.2123
1.70572E+12,41634.64,41774,41564.81,41650.95,2111.60902
1.70574E+12,41650.95,41668.66,41459.02,41580.83,3106.35262
1.70575E+12,41580.82,41700,41478,41570.11,2908.6422
1.70577E+12,41570.1,41684.94,41526.36,41632.96,2143.21383
1.70578E+12,41632.97,41872.56,41610.54,41696.04,2667.96496
1.7058E+12,41696.05,41730,41629.87,41680.82,1600.89363
1.70581E+12,41680.83,41691.11,41564.29,41648.51,1198.63686
1.70582E+12,41648.5,41826.97,41648.5,41719.89,1972.92769
1.70584E+12,41719.9,41881.39,41605,41656.28,2810.15162
1.70585E+12,41656.27,41729.77,41525,41719.4,2101.04396
1.70587E+12,41719.39,41811.1,41500.98,41580.33,2046.50925
1.70588E+12,41580.32,41689.65,41058.22,41197.04,5194.67726
1.7059E+12,41197.04,41321.17,40684,41043.7,6720.50069
1.70591E+12,41043.7,41047.51,40364.63,40815.99,8780.2842
1.70592E+12,40815.92,41244.06,40350,40771.99,9333.27767
1.70594E+12,40772,40874.99,39431.58,39820.31,15416.76046
1.70595E+12,39820.31,40343.18,39480,39568.02,9980.69883
1.70597E+12,39568.02,40118.87,39511.1,40000.44,4446.81496
1.70598E+12,40000.43,40176.74,39665.02,39780,3852.36638
1.706E+12,39780.01,39860,38657,38845.56,16327.77748
1.70601E+12,38845.56,39460,38555,39204,14222.94133
1.70603E+12,39204,39654.34,38925.2,39148.07,11699.79651
1.70604E+12,39148.07,39907.23,39032.02,39897.6,7406.93685
1.70605E+12,39897.59,40250,39570.43,39614,7508.24416
1.70607E+12,39614,40191.97,39557.01,39981.09,6508.9298
1.70608E+12,39981.09,40555,39859.51,40209.34,6433.12337
1.7061E+12,40209.34,40298.86,39766,40050.71,8120.72045
1.70611E+12,40050.72,40207,39615.76,39803.05,5715.16915
1.70613E+12,39803.04,40175.11,39484.19,40084.88,5007.64168
1.70614E+12,40084.89,40178.84,39914,40012.01,3484.6591
1.70616E+12,40012.01,40135.37,39792.01,40130,3648.17041
1.70617E+12,40130,40300.24,39957.44,40178.07,4623.83661
1.70618E+12,40178.07,40283.82,39623.4,39804.24,8152.9813
1.7062E+12,39804.23,40044.91,39550,39989.25,7402.16761
1.70621E+12,39989.25,39995.99,39637.99,39961.09,3710.3035
1.70623E+12,39961.09,40245,39822.52,40067.52,3180.57719
1.70624E+12,40067.52,40220,39896.84,39969.99,3394.99518
1.70626E+12,39970,41348.13,39962.14,41289.52,11523.32786
1.70627E+12,41289.52,41588,40914.5,41422.99,12152.14087
1.70628E+12,41422.98,42193.8,41405.31,42064.49,11360.11294
1.7063E+12,42064.48,42246.82,41800.02,41823.51,5773.81322
1.70631E+12,41823.51,41933.17,41708,41815.01,2776.36693
1.70633E+12,41815.01,41890,41602.01,41710.14,2385.06661
1.70634E+12,41710.15,41800,41394.34,41761.23,3747.33899
1.70636E+12,41761.22,41894.87,41714,41814,2106.62255
1.70637E+12,41813.99,41986.06,41745.26,41910.47,2256.20513
1.70639E+12,41910.48,42200,41910.47,42120.63,2952.81646
1.7064E+12,42120.63,42244,41925,42231.83,3931.90769
1.70641E+12,42231.84,42842.68,42228.64,42388.82,7853.89698
1.70643E+12,42388.82,42698,42323.14,42471.98,4448.08445
1.70644E+12,42471.98,42544,42155.55,42258.01,3978.57176
1.70646E+12,42258,42354.7,41721.08,41785.92,3819.55464
1.70647E+12,41785.91,42073.81,41620.81,42031.06,3262.98286
1.70649E+12,42031.05,42504,41874.94,42331.2,3437.68599
1.7065E+12,42331.19,42345.36,41988.88,42053.46,2735.85224
1.70652E+12,42053.45,42381.1,41961.1,42246.95,3204.92588
1.70653E+12,42246.95,42647.27,41804.88,42641.75,6763.08424
1.70654E+12,42641.75,43313.8,42518,42995.99,11314.8288
1.70656E+12,42995.99,43333,42982.66,43302.7,4086.36492
1.70657E+12,43302.71,43787.35,43133.9,43519.71,6762.21682
1.70659E+12,43519.71,43570.09,43259.26,43358.25,3352.66111
1.7066E+12,43358.24,43564.85,43215.76,43537.74,4124.1533
1.70662E+12,43537.75,43882.36,43114.13,43375.5,9820.25546
1.70663E+12,43375.5,43599,43224,43547.98,5834.15697
1.70664E+12,43547.99,43760,42683.99,42941.1,7725.8018
1.70666E+12,42941.1,43107.77,42655.07,42930.07,4913.47979
1.70667E+12,42930.06,43087.93,42871.1,43050.01,2839.50568
1.70669E+12,43050.01,43091.1,42355,42647.98,6116.23013
1.7067E+12,42647.98,43465.02,42521.31,43361.1,8138.75525
1.70672E+12,43361.11,43745.11,43041.1,43334.64,8260.76136
1.70673E+12,43334.63,43361.1,42276.84,42580,9602.40467
1.70675E+12,42580,42687.63,41884.28,42015.65,6159.26638
1.70676E+12,42015.65,42300,41889.95,42190.16,4812.74817
1.70677E+12,42190.15,42331.1,42026.52,42087.52,4002.75251
1.70679E+12,42087.52,42946.6,41944.89,42516.12,7858.34198
1.7068E+12,42516.12,43285.13,42364,43218.94,8083.56904
1.70682E+12,43218.94,43279.91,42872.91,43082.94,4314.36856
1.70683E+12,43082.95,43432.63,43026.15,43037.25,4246.33741
1.70685E+12,43037.25,43271.1,42943.71,43086.89,4064.36047
1.70686E+12,43086.9,43199,42941.1,43148.41,4094.76501
1.70688E+12,43148.42,43250,42546.79,43242.09,8493.53585
1.70689E+12,43242.1,43488,42783.09,43061.97,6362.66369
1.7069E+12,43061.98,43238.01,42900.48,43200,2410.48175
1.70692E+12,43199.99,43380.01,43142,43173.94,2223.22292
1.70693E+12,43173.95,43222.75,43040,43053.05,1346.11611
1.70695E+12,43053.05,43125.28,42973.66,42995.04,1810.42438
1.70696E+12,42995.04,43190,42880,43119.06,2505.96267
1.70698E+12,43119.06,43270,43016.28,43061.09,2671.62087
1.70699E+12,43061.09,43104.68,42953.33,43011.09,1476.06303
1.707E+12,43011.1,43068.79,42880.01,43027.16,1456.91888
1.70702E+12,43027.16,43029.17,42720.07,42845.03,2208.36902
1.70703E+12,42845.03,43119.04,42741.6,43060.1,2577.95374
1.70705E+12,43060.09,43115.76,42845.51,42943.21,2544.71311
1.70706E+12,42943.2,42969.79,42573.17,42636.44,3608.11375
1.70708E+12,42636.43,42985.73,42222,42582.88,4670.82554
1.70709E+12,42582.88,42729.02,42258.1,42718.31,3709.0102
1.70711E+12,42718.31,43176.39,42642,43071.88,4182.30255
1.70712E+12,43071.87,43268.98,42954.54,43194.08,4074.55774
1.70713E+12,43194.08,43569.76,42600.11,42644.03,8010.04502
1.70715E+12,42644.04,42869.66,42501,42765.36,5069.38976
1.70716E+12,42765.35,42798.37,42330.52,42708.7,4422.45378
1.70718E+12,42708.7,42960.01,42574,42851.11,2897.16519
1.70719E+12,42851.1,42926.73,42667,42890,2201.29331
1.70721E+12,42889.99,43119.9,42670.61,42826.96,5579.6774
1.70722E+12,42826.96,43270.89,42658,43244.89,5949.73363
1.70724E+12,43244.89,43399.98,43000,43278.78,5091.59374
1.70725E+12,43278.79,43322,43032.71,43098.95,2956.39106
1.70726E+12,43098.96,43192,42788,42800,2968.09769
1.70728E+12,42799.99,43051.1,42794.67,42918.03,2473.25345
1.70729E+12,42918.02,43200,42838.01,42928.29,3301.4154
1.70731E+12,42928.28,43325.03,42890.51,43071.08,5174.63854
1.70732E+12,43071.08,43710,43013.75,43615.47,9646.8143
1.70734E+12,43615.47,44396.5,43615.47,44349.6,10828.37977
1.70735E+12,44349.6,44780,44331.1,44540.99,8836.19603
1.70736E+12,44540.98,44633.78,44427.01,44513.24,3474.51592
1.70738E+12,44513.25,44885,44513.24,44698.97,5858.27712
1.70739E+12,44698.97,45467.14,44606,45432.3,11913.40369
1.70741E+12,45432.3,45498,44890,45284.14,8933.58857
1.70742E+12,45284.13,45614.3,45227,45288.65,6423.64098
1.70744E+12,45288.66,46384.27,45242.12,46060.74,9482.53987
1.70745E+12,46060.74,46425.03,45855,46202,6811.23297
1.70747E+12,46202.01,47299.88,46201.53,47180.02,11572.91301
1.70748E+12,47180.01,47719.44,46652,47159.99,21197.65997
1.70749E+12,47159.99,48200,47134,47509.48,16961.19039
1.70751E+12,47509.48,47693.28,47035.92,47132.77,7477.94479
1.70752E+12,47132.78,47504,47044.88,47376.62,3901.03702
1.70754E+12,47376.62,47430.03,47145.4,47151.72,2155.29282
1.70755E+12,47151.72,47274,46800,47182,4546.93534
1.70757E+12,47182.01,47378.41,47105.44,47353.48,3624.87877
1.70758E+12,47353.48,47660,47154.52,47531.09,3381.00187
1.7076E+12,47531.09,48170,47454.37,47751.09,7193.21354
1.70761E+12,47751.08,48557,47557.16,48519.61,6452.94117
1.70762E+12,48519.6,48592.66,48061.1,48179.52,4752.43271
1.70764E+12,48179.51,48438.81,47922.33,48411.71,3906.99024
1.70765E+12,48411.71,48469.07,47931.82,48150.43,5466.21997
1.70767E+12,48150.43,48394.29,47948.38,48284,4641.41321
1.70768E+12,48283.99,48375,47971.18,48299.99,4738.81107
1.7077E+12,48300,48826.81,48009.52,48145,7723.68614
1.70771E+12,48145,48382.27,47755.81,48203.98,4444.91925
1.70772E+12,48203.98,48311.15,47710.01,47903.03,5444.77082
1.70774E+12,47903.04,49950,47841,49917.8,16721.55061
1.70775E+12,49917.8,50334.82,49372.22,49532.03,17277.9458
1.70777E+12,49532.02,50271.02,49532.02,49917.27,7397.09443
1.70778E+12,49917.28,50368.61,49724.33,49789.99,6175.21021
1.7078E+12,49790,50117.84,49789.99,49983.09,4055.06807
1.70781E+12,49983.09,50247,49650,49988.12,8824.89385
1.70783E+12,49988.12,49996,48400,48727.47,19358.47315
1.70784E+12,48727.47,49268.21,48300.95,49036.73,10392.26078
1.70785E+12,49036.74,49775,49011.1,49699.59,6745.661
1.70787E+12,49699.6,49712.94,49333,49518.61,3206.45301
1.70788E+12,49518.61,49877.22,49225.01,49838.93,3998.92481
1.7079E+12,49838.93,51723.08,49741.19,51555.12,19901.12485
1.70791E+12,51555.12,52043.71,51276.24,51590,15434.55068
1.70793E+12,51590,51750,51200.24,51678,8869.42094
1.70794E+12,51677.99,51888,51464,51795.17,5635.89972
1.70796E+12,51795.17,52500,51717.58,52343.32,9485.19698
1.70797E+12,52343.32,52364.55,51634.01,51776.61,6158.65559
1.70798E+12,51776.6,52498.12,51650,52330,6781.21145
1.708E+12,52330,52816.62,51721.31,51948.23,13915.59154
1.70801E+12,51948.24,52380,51725,52002.01,9258.37794
1.70803E+12,52002.01,52011.1,51314,51880,8216.99705
1.70804E+12,51880.01,52328,51803.6,52280.25,4925.24862
1.70806E+12,52280.25,52343.28,51700,51731.99,5910.92632
1.70807E+12,51732,52435.86,51566,52213.86,8723.49444
1.70808E+12,52213.87,52572.08,51592.88,51888.01,10491.97637
1.7081E+12,51888.01,52245,51655,51756.29,4781.76179
1.70811E+12,51756.29,52208.43,51681.1,52124.11,2938.84564
1.70813E+12,52124.1,52162.82,51846.84,51968.75,1748.64047
1.70814E+12,51968.75,52057.54,51792,51911.33,1813.90033
1.70816E+12,51911.34,51911.34,51500,51690.48,3811.13615
1.70817E+12,51690.47,51735.68,50625,50984.56,9664.71243
1.70819E+12,50984.56,51444,50741.1,51394.43,4387.33024
1.7082E+12,51394.44,52030.18,51303,51642.64,4248.2866
1.70821E+12,51642.64,51798.99,51163.28,51479.99,3342.20712
1.70823E+12,51479.99,51750.6,51405.52,51671.1,2668.90841
1.70824E+12,51671.1,52069,51644,51832.01,3445.09907
1.70826E+12,51832.01,51948.57,51535.01,51773.99,3523.91039
1.70827E+12,51774,51980.73,51647.25,51758.12,3340.56645
1.70829E+12,51758.13,52377,51587.4,52137.67,5671.41219
1.7083E+12,52137.68,52428.78,51904.83,52063.81,4612.31179
1.70832E+12,52063.8,52488.77,51989.21,52394.04,4434.73522
1.70833E+12,52394.04,52450,52063.52,52336.22,4670.2242
1.70834E+12,52336.22,52454.11,52027,52127.99,5672.19056
1.70836E+12,52127.99,52230,51677,51820.61,6367.05864
1.70837E+12,51820.61,52110,51705.11,51774.73,3778.47391
1.70839E+12,51774.74,51832.01,51311,51580.23,5264.00845
1.7084E+12,51580.23,52039.91,51510,51839.28,3718.97659
1.70842E+12,51839.28,52380,51560,52286.8,7446.13718
1.70843E+12,52286.8,52985,51340,51680,17302.62916
1.70844E+12,51679.99,52138.31,50760.37,52101.11,10418.63903
1.70846E+12,52101.1,52517.3,51901.1,52258.82,5464.08277
1.70847E+12,52258.82,52366.8,51988.91,52001.99,3369.43954
1.70849E+12,52002,52113.39,51452.45,51568.64,4064.1614
1.7085E+12,51568.64,51787.04,50813,50965.53,9380.34826
1.70852E+12,50965.53,51442.26,50625,51156,11653.57718
1.70853E+12,51156,51427.43,50649.28,51058,7754.08258
1.70855E+12,51057.99,51950.01,50862.5,51849.39,6857.79153
1.70856E+12,51849.38,51878.18,51153.69,51586.1,4685.41723
1.70857E+12,51586.1,51910.32,51352,51827.63,4426.10745
1.70859E+12,51827.63,52034.12,51517.63,51622.04,5505.24135
1.7086E+12,51622.05,51733.05,50940.78,51602.4,8605.10808
1.70862E+12,51602.41,51750.01,51400,51509.99,5304.8486
1.70863E+12,51509.99,52065.78,51184.04,51288.42,6782.72303
1.70865E+12,51288.42,51548.54,50971.11,51100,4695.56436
1.70866E+12,51100,51321.92,50889,50915.96,3958.88987
1.70868E+12,50915.95,51263.22,50830,51218.95,4762.093
1.70869E+12,51218.94,51333.47,50800.32,50911.11,8302.82835
1.7087E+12,50911.1,51195.18,50629.33,51099.09,5650.6788
1.70872E+12,51099.09,51162.04,50521,50744.15,3175.74106
1.70873E+12,50744.15,50907.14,50585,50849.97,2775.43339
1.70875E+12,50849.96,51103.87,50826.47,51068.7,2424.36167
1.70876E+12,51068.7,51172.06,50953,51119.79,2450.32792
1.70878E+12,51119.79,51180.41,51032.34,51099.34,1990.4479
1.70879E+12,51099.35,51698,51094.99,51557.07,4634.38652
1.7088E+12,51557.08,51666,51437.84,51568.22,2285.4637
1.70882E+12,51568.21,51898.72,51438.88,51624.99,3601.71905
1.70883E+12,51625,51800.03,51509,51719.28,2307.35285
1.70885E+12,51719.28,51777.64,51531.73,51645,1998.19169
1.70886E+12,51645,51780,51436.67,51524.02,3015.0669
1.70888E+12,51524.02,51738.85,51279.8,51672.96,3855.78862
1.70889E+12,51672.97,51958.55,51640.88,51728.85,3943.51248
1.70891E+12,51728.85,51796.5,51400,51555.59,2849.5668
1.70892E+12,51555.6,51598.06,51288.18,51293.26,2965.61094
1.70893E+12,51293.26,51374.66,50901.44,51090.01,5428.89999
1.70895E+12,51090.01,52847.84,50957,52842.32,11761.1694
1.70896E+12,52842.33,54512.02,52753.28,54487.11,19931.38279
1.70898E+12,54487.1,54910,54258.2,54476.47,8320.09207
1.70899E+12,54476.48,57073.84,54450.13,55667.6,17222.6943
1.70901E+12,55667.6,56448,55576.12,56059.08,8813.40604
1.70902E+12,56059.09,56818.02,56023.8,56527.79,8262.13357
1.70904E+12,56527.8,57416.93,56457.26,56745.66,15703.7215
1.70905E+12,56745.66,57588.15,56209,57339.68,10002.01696
1.70906E+12,57339.69,57359,56579.84,57037.34,7191.01325
1.70908E+12,57037.35,57101.1,56691.85,56916.4,3603.53596
1.70909E+12,56916.39,58379.57,56894.16,58241.1,7636.88153
1.70911E+12,58241.09,59494.06,58171.11,58941.11,19224.20294
1.70912E+12,58941.11,61360,58891.1,60966.22,26368.9182
1.70914E+12,60966.22,64000,58700,60951.11,45415.5681
1.70915E+12,60951.1,62647.04,59797.57,62432.1,16514.36311
1.70916E+12,62432.11,62438.22,61021.1,61561.33,10084.02851
1.70918E+12,61561.34,63676.35,61334.59,62707.17,14931.15457
1.70919E+12,62707.17,63340.95,62111.1,62936.02,11918.80476
1.70921E+12,62936.02,63531.88,62051.11,62768.02,12976.74161
1.70922E+12,62768.01,62879.3,60364.7,61600,17118.2411
1.70924E+12,61599.99,62285.47,60584.07,61130.98,11396.10548
1.70925E+12,61130.99,61749,60777,61105.91,6345.57641
1.70927E+12,61105.92,61772.82,61061.11,61434,5719.40504
1.70928E+12,61434,62243.53,61316.67,61863.72,8452.27991
1.70929E+12,61863.71,62677.06,61131.01,61263.99,9971.27905
1.70931E+12,61263.98,62494.31,61234,62215.5,7886.35574
1.70932E+12,62215.51,63114.23,62215.5,62387.9,9363.03858
1.70934E+12,62387.9,62433.19,61949.03,62307.45,5441.91324
1.70935E+12,62307.45,62307.45,61752.3,62011.85,4846.35512
1.70937E+12,62011.85,62123,61641.1,61826.32,4411.57189
1.70938E+12,61826.32,62167.79,61561.12,61771.2,4301.35084
1.7094E+12,61771.21,62114.77,61625,62114.77,3418.28795
1.70941E+12,62114.76,62200,61685.01,61987.28,3115.25755
1.70942E+12,61987.28,62000,61642.39,61931.09,3127.09906
1.70944E+12,61931.09,62100,61320,61598,4831.45761
1.70945E+12,61598.01,61890.96,61393.83,61831.1,3942.85361
1.70947E+12,61831.1,62640.18,61821.09,62164.63,6685.90515
1.70948E+12,62164.63,62989,62088,62730,5623.12318
1.7095E+12,62730,63231.88,62580,63113.97,4784.47042
1.70951E+12,63113.97,64268.24,62300,63458.72,12563.71291
1.70952E+12,63458.71,64300,63210,64066.62,6654.96237
1.70954E+12,64066.62,65555,64000.11,65230,16002.48076
1.70955E+12,65229.99,66580.29,64533.67,66451.65,16689.8023
1.70957E+12,66451.65,67524.99,66039.31,67405.26,17313.10625
1.70958E+12,67405.25,68499,66755.79,68245.71,15611.09546
1.7096E+12,68245.71,68686.8,67535.31,68113.94,11448.26318
1.70961E+12,68113.95,68384.54,65089,66129.64,17780.29058
1.70963E+12,66129.64,67150,65515.15,66656.31,11938.90863
1.70964E+12,66656.32,69000,66370,66773.05,22508.23086
1.70965E+12,66773.05,66996.36,59005,61410.98,42797.37895
1.70967E+12,61410.98,64367.27,61167.91,63724.01,26223.7091
1.70968E+12,63724.01,64146.45,62779.14,63263.21,9495.88692
1.7097E+12,63263.22,66761.1,63263.21,66676.46,15208.16062
1.70971E+12,66676.46,67641.1,66041.63,67301.31,14316.87745
1.70973E+12,67301.31,67592.31,64664.92,66481.12,21399.96424
1.70974E+12,66481.12,67465,66221.1,66739.48,10674.76219
1.70976E+12,66739.49,67363.58,65714.17,66074.04,7643.20349
1.70977E+12,66074.04,66467.88,65551,65847.29,7749.00312
1.70978E+12,65847.3,66469.05,65657.59,66387.78,6679.10619
1.7098E+12,66387.77,67275.2,66341.11,66905.34,8562.6623
1.70981E+12,66905.34,67899,66541.1,67260.01,13605.46645
1.70983E+12,67260.01,67980,67012,67498.02,9547.44499
1.70984E+12,67498.03,67914.74,66810.32,66823.17,6916.20385
1.70986E+12,66823.18,67256.18,66757,67156.09,5636.13131
1.70987E+12,67156.09,67640.45,66782.22,67223.02,5528.83778
1.70988E+12,67223.02,67753.4,67038.71,67741.21,6407.54695
1.7099E+12,67741.22,69990,67150,67617.6,22754.67898
1.70991E+12,67617.6,68864,66082.66,68863.99,22384.90145
1.70993E+12,68864,69379,67807.58,68124.19,11549.83637
1.70994E+12,68124.2,68279,67861.1,68247.34,3976.42864
1.70996E+12,68247.34,68541.1,68133.27,68288.64,3391.79959
1.70997E+12,68288.64,68453.12,67933.93,68299.99,4166.2641
1.70999E+12,68300,68521.1,68100.01,68288.2,3154.11941
1.71E+12,68288.19,68325,68000,68193.51,3079.82488
1.71001E+12,68193.51,68433.17,68193.51,68313.27,2104.46081
1.71003E+12,68313.28,69216,68200,69136.79,7144.0803
1.71004E+12,69136.78,69659.47,69024.62,69347.16,5397.01526
1.71006E+12,69347.16,69887.61,69162,69568.46,7712.18719
1.71007E+12,69568.45,69833.33,68641.1,69194.83,8240.59115
1.71009E+12,69194.83,69768.58,69111.89,69400.19,4006.35572
1.7101E+12,69400.19,69470.01,68094.75,68955.88,5904.43873
1.71012E+12,68955.88,68955.9,67024.96,68604.42,9122.59767
1.71013E+12,68604.41,71298,68445.91,71019.99,17348.19593
1.71014E+12,71019.99,72226.3,71019.99,71487.2,16023.35007
1.71016E+12,71487.21,72661.1,71304.2,72010,15581.87227
1.71017E+12,72010.01,72800,71760,71970,11603.11572
1.71019E+12,71970,72750,71836.36,72078.1,5613.69407
1.7102E+12,72078.1,72470.41,71400,71619,6941.41973
1.71022E+12,71619,72355.15,71301,72121.1,6922.6066
1.71023E+12,72121.1,72376,71388,72023.82,7323.42979
1.71024E+12,72023.82,73000,70800,71703.41,17116.47825
1.71026E+12,71703.41,71829.11,68620.82,71349.99,24015.90765
1.71027E+12,71349.99,71550.05,70607.86,71452.01,6463.70467
1.71029E+12,71452,72217.79,71333.31,72057.43,6367.1435
1.7103E+12,72057.43,73182.22,71920,72855.16,8445.987492
1.71032E+12,72855.15,73650.25,72820,73065.41,9588.448875
1.71033E+12,73065.4,73180,71634.52,72634.95,14039.65954
1.71035E+12,72634.95,73394.19,72350,73349.24,8727.85823
1.71036E+12,73349.24,73410.22,72788.15,73072.41,5490.61401
1.71037E+12,73072.4,73288.3,72500,73267.08,5469.57319
1.71039E+12,73267.08,73777,72680,73224,7734.903346
1.7104E+12,73224,73528.11,72627,72884,6407.33652
1.71042E+12,72884.01,73047.16,70543.64,70844.01,18557.28967
1.71043E+12,70844,71458,68555,69415.09,22921.42581
1.71045E+12,69415.09,71709.9,69303.75,71388.94,10667.10021
1.71046E+12,71388.94,72419.71,66699,68224.01,22422.85781
1.71048E+12,68224.01,68861.1,66904.98,68448.29,17229.30114
1.71049E+12,68448.28,68600,65600,67757.76,22721.61196
1.7105E+12,67757.75,68746.69,67424.79,68157.07,12481.72359
1.71052E+12,68157.07,70650,67520.01,68964,17320.34953
1.71053E+12,68964,69750,67413.8,69499.85,11158.19143
1.71055E+12,69499.84,70043,68932.01,69200.08,7063.23297
1.71056E+12,69200.07,69460.91,68600,69432.45,5195.14968
1.71058E+12,69432.45,69436.24,67725.53,68256.01,7874.19098
1.71059E+12,68256,68499.1,67524,68385.58,8590.50806
1.7106E+12,68385.58,68407.94,66670,66911.52,11754.26553
1.71062E+12,66911.51,67538.49,64780,65300.63,15449.60614
1.71063E+12,65300.64,66576.39,65122.23,66538.99,10190.42681
1.71065E+12,66538.99,66560,64533,65636.67,9585.06163
1.71066E+12,65636.68,67515,65290,66955.49,9037.77471
1.71068E+12,66955.49,68111.45,66436.92,67965.5,8266.27135
1.71069E+12,67965.51,68693.75,67769.86,68536.73,6689.53988
1.71071E+12,68536.72,68904.4,67953.35,68393.48,5973.14151
1.71072E+12,68393.47,68425.97,66800,67972.01,9044.36516
1.71073E+12,67972.01,68956,67704.01,68218.38,6783.817
1.71075E+12,68218.38,68483.96,67300,68253.4,8039.1486
1.71076E+12,68253.39,68627.81,66628.68,67467.19,13191.14257
1.71078E+12,67467.19,68079.52,66565.2,66936,12161.56392
1.71079E+12,66936,67999,66935.99,67609.99,6471.04363
1.71081E+12,67610,68124.11,64860,65876.01,16347.35381
1.71082E+12,65876.01,65976.1,63577,64704.22,16011.77985
1.71084E+12,64704.23,64710.69,62505,63081.34,21759.46345
1.71085E+12,63081.34,64150,62410.78,64051.85,19821.88333
1.71086E+12,64051.85,65756,63969.58,64391.99,14712.724
1.71088E+12,64392,64500.12,61555,61937.4,12352.12043
1.71089E+12,61937.41,63466.21,61666,61860.81,14260.123
1.71091E+12,61860.82,63198.83,60775,62957.85,16405.1055
1.71092E+12,62957.85,63957.74,62640,63392.94,11101.8558
1.71094E+12,63392.95,64395,63066.6,63600.37,14577.40042
1.71095E+12,63600.37,66000,62022,65784.46,19560.39962
1.71096E+12,65784.47,68100,65656.41,67840.51,14515.70158
1.71098E+12,67840.51,68240.47,66340,66654.45,9548.03051
1.71099E+12,66654.46,67330,66072.2,66985.19,7775.81555
1.71101E+12,66985.19,67659.53,66650,67044,6826.1452
1.71102E+12,67044.01,67693.6,65885.96,66557.77,10244.26221
1.71104E+12,66557.77,67000,64871.01,65223.74,11883.44847
1.71105E+12,65223.73,65946.66,64529.01,65501.27,7079.77808
1.71107E+12,65501.28,66160,65120.01,65981.99,6860.14662
1.71108E+12,65981.99,66649.62,65756.64,66178.01,5005.64413
1.71109E+12,66178.01,66363.1,64065.72,64233.9,8364.76408
1.71111E+12,64233.9,64674.06,62601.11,63877.04,15779.03684
1.71112E+12,63877.04,64126.09,62766.63,63866.93,8473.14688
1.71114E+12,63866.94,63978.86,62260,63796.64,6999.63966
1.71115E+12,63796.64,64374.91,63000,63556,5352.28065
1.71117E+12,63556,64856.01,63506.5,64575.41,3673.223
1.71118E+12,64575.41,64857.14,64186.21,64629.62,3461.5518
1.7112E+12,64629.61,65414.69,64278.15,65104.05,5604.02124
1.71121E+12,65104.06,65999,64786.25,64872.9,5268.49718
1.71122E+12,64872.9,65199.97,63861.66,63990.01,3050.54022
1.71124E+12,63990.02,64723.16,63922.85,63962.98,2935.71455
1.71125E+12,63962.98,64583.44,63772.29,64583.43,2684.12371
1.71127E+12,64583.44,65368.66,64476,65334.01,4489.73276
1.71128E+12,65334,65925.19,65177.28,65673.36,5348.55639
1.7113E+12,65673.36,66045.99,64600.01,65843.02,6877.2094
1.71131E+12,65843.02,67628.69,65730.6,67209.99,9060.44334
1.71132E+12,67210,67350,66385.06,67350,5111.47135
1.71134E+12,67350,67740,66710,66821.19,5187.21371
1.71135E+12,66821.19,67344.23,66747.65,66810.15,4533.27519
1.71137E+12,66810.15,70000,66780,69792.05,18421.73075
1.71138E+12,69792.06,71000,69440.18,70960.89,12949.80008
1.7114E+12,70960.89,71150,69562.09,69880.01,7227.65378
1.71141E+12,69880,70606,69732.8,70423.11,4442.88157
1.71143E+12,70423.11,71561.1,70260.3,70486.38,6445.21132
1.71144E+12,70486.38,71280,70268.66,70693.16,6034.6806
1.71145E+12,70693.17,71136.63,69280,70250,11063.14222
1.71147E+12,70250.01,70499,69412,69477.67,7627.77768
1.71148E+12,69477.66,70305.33,69401.72,69988,3320.69078
1.7115E+12,69987.99,70739.65,69840,70387.99,4372.6997
1.71151E+12,70388,70598,69640,69725.99,4193.40578
1.71153E+12,69726,70359.97,69407,70220.73,5171.78507
1.71154E+12,70220.73,71769.54,68534.01,68874,22329.46086
1.71156E+12,68873.99,69406,68359.18,68652,8096.55097
